channel,unit,samples_sampled,mean,std,rms,p005,p995,max_abs,flat_fraction,clipped_fraction,file,patient_id
EEG T4,uV,20480,6.55673828125,29.23241923230444,29.958724122732793,-116.63125000000001,102.07562499999995,308.75,0.011279847648810976,0.0,PN13\PN13-3.edf,PN13
EEG T6,uV,20480,3.933709716796875,23.50140949924357,23.828351193214317,-76.101875,69.07562499999995,182.75,0.012109966306948581,0.0,PN13\PN13-3.edf,PN13
EEG Fc2,uV,20480,8.88365478515625,5.486696405689814,10.441415602782941,-6.875,23.5,53.0,0.03813662776502759,0.0,PN13\PN13-3.edf,PN13
EEG Fc6,uV,20480,6.816717529296875,24.927108897128093,25.84237597132868,-101.226875,115.20062499999995,247.625,0.01474681380926803,0.0,PN13\PN13-3.edf,PN13
EEG Cp2,uV,20480,5.78480224609375,12.46459715744232,13.74154719541182,-21.325625000000002,28.325624999999945,781.0,0.014453830753454758,0.0,PN13\PN13-3.edf,PN13
EEG Cp6,uV,20480,-12.69381103515625,20.766023994237166,24.338459095133537,-90.52625,83.95374999999967,374.625,0.015039796865081303,0.0,PN13\PN13-3.edf,PN13
EEG F10,uV,20480,0.36566162109375,30.743791449012953,30.745965931834746,-144.02625,89.25,299.625,0.010693881537184433,0.0,PN13\PN13-3.edf,PN13
EKG EKG,uV,20480,15667.455068884392,1620.2406487063374,15751.010383312923,10025.299251941753,18544.025928130024,31094.72655527579,0.3351237853410811,0.0,PN13\PN13-3.edf,PN13
SPO2,%,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN13\PN13-3.edf,PN13
HR,bpm,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN13\PN13-3.edf,PN13
1,uV,20480,4.8309326171875,39.52255476825255,39.81670811809194,-136.503125,110.07562499999995,310.5,0.0037599492162703257,0.0,PN13\PN13-3.edf,PN13
2,uV,20480,0.44290771484375,237.60223611888856,237.60264892450155,-409.66375,1435.512499999999,1817.125,0.0030274915767371452,0.0,PN13\PN13-3.edf,PN13
EEG FP2,uV,20480,14.14964599609375,37.90090785321409,40.456041550213456,-85.875,180.50312499999973,322.25,0.014356169734850335,0.0,PN13\PN13-3.edf,PN13
EEG P9,uV,20480,18.616241455078125,593.5372159044055,593.8290925084982,-1753.634375,1842.2749999999978,4095.875,0.0003906440744176962,0.0,PN13\PN13-3.edf,PN13
EEG P10,uV,20480,16.847174072265624,595.293297226671,595.5316423140108,-1767.284375,1838.7037499999997,4095.875,0.00029298305581327216,0.0,PN13\PN13-3.edf,PN13
B,uV,20480,5439.500711969311,167.8720997944646,5442.090502500308,5108.775255970133,5703.525285725249,6145.775307850796,0.6994970457541873,0.0,PN13\PN13-3.edf,PN13
C,uV,20480,1815.9918148663805,167.91048822012513,1823.737975619308,1494.525075150712,2074.025104142842,2470.5251239796053,0.6998388593193027,0.0,PN13\PN13-3.edf,PN13
D,uV,20480,4226.8694989581345,166.53665802557362,4230.148959515364,3904.0251956969732,4483.525224689161,5093.525255207205,0.6733727232775037,0.0,PN13\PN13-3.edf,PN13
PLET,au,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN13\PN13-3.edf,PN13
61,uV,20480,14.85582275390625,593.8945574938429,594.0803320179039,-1769.370625,1830.5293749999996,4095.875,0.00029298305581327216,0.0,PN13\PN13-3.edf,PN13
62,uV,20480,18.225103759765624,595.302538696306,595.5814528553765,-1769.226875,1832.9662499999986,4095.875,0.0003906440744176962,0.0,PN13\PN13-3.edf,PN13
63,uV,20480,18.52008056640625,594.6324213228289,594.9207593221441,-1761.78875,1832.2037499999997,4095.875,0.0005371356023243322,0.0,PN13\PN13-3.edf,PN13
64,uV,20480,16.523541259765626,599.5821324955814,599.8097706971038,-1774.014375,1857.9768749999998,4095.875,0.00034181356511548414,0.0,PN13\PN13-3.edf,PN13
MK,uV,20480,8.0,0.0,8.0,8.0,8.0,8.0,1.0,0.0,PN13\PN13-3.edf,PN13
EEG Fp1,uV,20480,-17.8642822265625,110.784387914766,112.21547658464776,-611.75,162.7762499999999,814.625,0.01303774598369061,0.0,PN14\PN14-1.edf,PN14
EEG F3,uV,20480,-9.93681640625,79.3455932710177,79.96538933702061,-463.825625,103.52624999999989,506.125,0.02148542409297329,0.0,PN14\PN14-1.edf,PN14
EEG C3,uV,20480,-1.18563232421875,19.574978303040886,19.610851576939588,-66.25,70.0,203.25,0.013965525660432639,0.0,PN14\PN14-1.edf,PN14
EEG P3,uV,20480,0.722735595703125,19.232683010804916,19.246257883947216,-59.601875,82.20062499999995,158.375,0.01547927144880121,0.0,PN14\PN14-1.edf,PN14
EEG O1,uV,20480,1.632666015625,46.66234228420198,46.69089617652034,-93.75,290.7762499999999,371.0,0.009033644220909224,0.0,PN14\PN14-1.edf,PN14
EEG F7,uV,20480,1.384979248046875,28.499611359625867,28.533244035111682,-137.0325,90.32562499999995,235.875,0.013233068020899458,0.0,PN14\PN14-1.edf,PN14
EEG T5,uV,20480,-0.413397216796875,25.570818000286792,25.574159428271468,-94.851875,89.97687499999984,243.125,0.009521949313931344,0.0,PN14\PN14-1.edf,PN14
EEG Fc1,uV,20480,-2.97196044921875,7.576588393786839,8.138626456631728,-32.25,15.875,47.625,0.03603691586503247,0.0,PN14\PN14-1.edf,PN14
EEG Fc5,uV,20480,0.922369384765625,25.523591859324906,25.540252674618348,-100.450625,90.625,214.0,0.012549440890668489,0.0,PN14\PN14-1.edf,PN14
EEG Cp1,uV,20480,-4.272711181640625,14.058087169319569,14.693055356252637,-57.625,51.375,82.75,0.020850627472044532,0.0,PN14\PN14-1.edf,PN14
EEG Cp5,uV,20480,0.347540283203125,23.25544147876795,23.25803823672258,-75.200625,90.77624999999989,356.125,0.012109966306948581,0.0,PN14\PN14-1.edf,PN14
EEG F9,uV,20480,0.1013427734375,33.916919296699035,33.91707070099839,-174.75,117.0,218.25,0.011524000195322038,0.0,PN14\PN14-1.edf,PN14
EEG Fz,uV,20480,-4.638299560546875,14.462805171560845,15.188369110733927,-50.5,38.325624999999945,61.375,0.038331949802236434,0.0,PN14\PN14-1.edf,PN14
EEG Pz,uV,20480,-2.2416748046875,18.390123087225138,18.526244441150553,-55.151250000000005,88.875,116.25,0.02246203427901753,0.0,PN14\PN14-1.edf,PN14
EEG F4,uV,20480,-1.51651611328125,21.97316514096775,22.025435465254304,-84.075625,90.55249999999978,273.0,0.0178719664046096,0.0,PN14\PN14-1.edf,PN14
EEG C4,uV,20480,-2.4931884765625,16.17287382715956,16.363918742431068,-55.776250000000005,38.125,110.75,0.017823135895307388,0.0,PN14\PN14-1.edf,PN14
EEG P4,uV,20480,-2.69129638671875,18.93737791134961,19.127659511776066,-82.625,37.375,113.375,0.014551491772059182,0.0,PN14\PN14-1.edf,PN14
EEG O2,uV,20480,1.490655517578125,40.05255207735107,40.08028170785487,-83.450625,208.32562499999995,234.5,0.010791542555788857,0.0,PN14\PN14-1.edf,PN14
EEG F8,uV,20480,-3.55352783203125,34.00770793930926,34.192861233573,-132.325625,185.85187499999984,270.375,0.013428390058108306,0.0,PN14\PN14-1.edf,PN14
EEG T4,uV,20480,-0.480462646484375,24.373471611228677,24.3782067170257,-77.825625,67.0,150.75,0.009619610332535769,0.0,PN14\PN14-1.edf,PN14
EEG T6,uV,20480,-4.407080078125,20.40424030397259,20.874754542203977,-74.375,52.200624999999945,179.375,0.011182186630206554,0.0,PN14\PN14-1.edf,PN14
EEG Fc2,uV,20480,-3.97342529296875,10.227622352966849,10.972345581219676,-29.75,25.450624999999945,61.625,0.024903559744128133,0.0,PN14\PN14-1.edf,PN14
EEG Fc6,uV,20480,0.011370849609375,21.674551325867306,21.674554308540625,-70.200625,67.02624999999989,150.125,0.013574881586014942,0.0,PN14\PN14-1.edf,PN14
EEG Cp2,uV,20480,-0.789178466796875,13.616324509287441,13.63917504084018,-36.375,58.125,75.75,0.025929000439474582,0.0,PN14\PN14-1.edf,PN14
EEG Cp6,uV,20480,-4.50606689453125,18.663240185930004,19.19950970977392,-64.42750000000001,48.0,110.125,0.011572830704624249,0.0,PN14\PN14-1.edf,PN14
EEG F10,uV,20480,-7.163104248046875,30.67817111637408,31.503337053618875,-84.825625,93.70062499999995,221.375,0.01108452561160213,0.0,PN14\PN14-1.edf,PN14
SPO2,%,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN14\PN14-1.edf,PN14
HR,bpm,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN14\PN14-1.edf,PN14
1,uV,20480,-9.5978271484375,129.5658879286393,129.92088977800302,-646.700625,300.4693749999983,1202.375,0.0037599492162703257,0.0,PN14\PN14-1.edf,PN14
2,uV,20480,9.7040283203125,167.05564411092809,167.33725345827358,-287.90125,875.9768749999998,1677.625,0.00459006787440793,0.0,PN14\PN14-1.edf,PN14
EEG FP2,uV,20480,-19.567327880859374,122.79180001161498,124.34108922833796,-688.950625,229.05874999999924,759.375,0.015039796865081303,0.0,PN14\PN14-1.edf,PN14
EEG P9,uV,20480,-8.512322998046875,115.68792692202392,116.00067274950875,-340.765625,258.47999999999956,461.625,0.0001953220372088481,0.0,PN14\PN14-1.edf,PN14
EEG P10,uV,20480,-10.28472900390625,120.48411574123399,120.92227998442164,-349.450625,255.47999999999956,472.125,0.0002441525465110601,0.0,PN14\PN14-1.edf,PN14
PLET,au,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN14\PN14-1.edf,PN14
61,uV,20480,-8.778857421875,122.2360634081556,122.55090181290487,-359.40125,278.97687499999984,480.375,0.00014649152790663608,0.0,PN14\PN14-1.edf,PN14
62,uV,20480,-8.72645263671875,119.8880922210298,120.20526457696869,-355.15125,268.47687499999984,472.125,0.0002441525465110601,0.0,PN14\PN14-1.edf,PN14
63,uV,20480,-7.614300537109375,121.41375490520386,121.65228091922626,-336.200625,272.10187499999984,456.0,0.00029298305581327216,0.0,PN14\PN14-1.edf,PN14
64,uV,20480,-7.393475341796875,120.47324799203906,120.69990455415076,-349.27625,280.9274999999998,479.625,0.00014649152790663608,0.0,PN14\PN14-1.edf,PN14
EEG T3,uV,20480,0.625347900390625,27.320983028031385,27.328138861153754,-97.40125,87.35187499999984,182.0,0.00795937301626056,0.0,PN14\PN14-1.edf,PN14
EEG CZ,uV,20480,-1.53924560546875,10.622107373006632,10.733053716330534,-39.25,27.200624999999945,54.25,0.03725767859758777,0.0,PN14\PN14-1.edf,PN14
3,uV,20480,-8.70172119140625,119.5346499622313,119.850959500899,-342.90125,269.7762499999999,458.5,9.766101860442404e-05,0.0,PN14\PN14-1.edf,PN14
23,uV,20480,-9.077386474609375,116.10180653041444,116.45612231581131,-327.90125,251.20374999999967,453.125,0.0001953220372088481,0.0,PN14\PN14-1.edf,PN14
33,uV,20480,-5.997705078125,128.34652865254145,128.48659028615327,-347.450625,292.57562499999995,475.5,0.00014649152790663608,0.0,PN14\PN14-1.edf,PN14
31,uV,20480,-8.677801513671875,117.35335330182733,117.67375990548695,-339.075625,253.75,450.125,0.0002441525465110601,0.0,PN14\PN14-1.edf,PN14
A,uV,20480,5890.6654318065175,2360.9688026183067,6346.18884972841,152.52500801102724,10202.275510795822,11635.77558251319,0.43039210898969676,0.0,PN14\PN14-1.edf,PN14
B,uV,20480,4278.641315513097,16.27009093893833,4278.672249971339,4239.525212481909,4315.775216296664,4315.775216296664,0.7788954538795839,0.0,PN14\PN14-1.edf,PN14
C,uV,20480,7299.983678583655,16.336805623351264,7300.001958822048,7259.025363546214,7335.2753673609695,7350.525368123956,0.7884662337028175,0.0,PN14\PN14-1.edf,PN14
D,uV,20480,7137.013443379535,17.238126011089232,7137.034261089726,7091.275355153775,7182.775359731459,7182.775359731459,0.7366570633331706,0.0,PN14\PN14-1.edf,PN14
MK,uV,20480,8.0,0.0,8.0,8.0,8.0,8.0,1.0,0.0,PN14\PN14-1.edf,PN14
EEG Fp1,uV,20480,9.94041748046875,66.64626944586843,67.38350785420201,-146.02625,276.0,530.625,0.013721373113921579,0.0,PN14\PN14-2.edf,PN14
EEG F3,uV,20480,10.6925048828125,55.04004402436093,56.069029837090625,-91.27625,205.25,227.875,0.019532203720884808,0.0,PN14\PN14-2.edf,PN14
EEG C3,uV,20480,-1.02021484375,56.269283155715954,56.27853112142806,-164.825625,191.13124999999945,1736.5,0.014160847697641487,0.0,PN14\PN14-2.edf,PN14
EEG P3,uV,20480,-0.430096435546875,25.405018638896966,25.408659055262483,-78.52625,62.42749999999978,520.25,0.013672542604619366,0.0,PN14\PN14-2.edf,PN14
EEG O1,uV,20480,3.858563232421875,30.593712679208366,30.836078961446326,-95.101875,81.125,394.375,0.009961423897651252,0.0,PN14\PN14-2.edf,PN14
EEG F7,uV,20480,10.13958740234375,77.19457687289079,77.85765171949649,-215.85687500000003,224.07562499999995,1760.125,0.012451779872064066,0.0,PN14\PN14-2.edf,PN14
EEG T5,uV,20480,2.143560791015625,27.39172111032735,27.47546611525876,-88.325625,78.375,426.875,0.00942428829532692,0.0,PN14\PN14-2.edf,PN14
EEG Fc1,uV,20480,-2.830926513671875,20.406555471900543,20.601981728794065,-69.825625,58.27624999999989,309.375,0.028077542848771914,0.0,PN14\PN14-2.edf,PN14
EEG Fc5,uV,20480,4.30927734375,41.39036239258466,41.61408379641253,-137.35500000000002,106.02624999999989,1033.625,0.009717271351140193,0.0,PN14\PN14-2.edf,PN14
EEG Cp1,uV,20480,-1.9979248046875,24.567107774214154,24.648214700359926,-78.75,68.07562499999995,478.0,0.01836027149763172,0.0,PN14\PN14-2.edf,PN14
EEG Cp5,uV,20480,1.0546875,37.646164101669434,37.66093516221392,-110.90125,125.92749999999978,1090.125,0.012256457834855218,0.0,PN14\PN14-2.edf,PN14
EEG F9,uV,20480,5.1631591796875,53.13320004664991,53.38347272248321,-135.48625,165.97687499999984,1068.625,0.01108452561160213,0.0,PN14\PN14-2.edf,PN14
EEG Fz,uV,20480,1.11380615234375,24.479733017666504,24.505058513727946,-56.75,104.5,191.625,0.030763220860393573,0.0,PN14\PN14-2.edf,PN14
EEG Pz,uV,20480,0.396844482421875,17.61262602802352,17.61709627453515,-60.75,47.52624999999989,132.625,0.020215830851115776,0.0,PN14\PN14-2.edf,PN14
EEG F4,uV,20480,8.1342041015625,70.27400067390958,70.74320071273648,-93.75,271.82562499999995,285.5,0.015869915523218907,0.0,PN14\PN14-2.edf,PN14
EEG C4,uV,20480,4.0974609375,37.05152826850959,37.27740512919997,-94.80250000000001,120.02624999999989,1153.125,0.013867864641828214,0.0,PN14\PN14-2.edf,PN14
EEG P4,uV,20480,0.814471435546875,23.183393120344274,23.19769558149576,-64.200625,70.875,297.0,0.014942135846476879,0.0,PN14\PN14-2.edf,PN14
EEG O2,uV,20480,-0.06690673828125,26.17878451450391,26.178870013208304,-96.950625,69.10187499999984,412.125,0.01132867815811319,0.0,PN14\PN14-2.edf,PN14
EEG F8,uV,20480,1.7349853515625,62.277576393004445,62.30173910539449,-201.976875,183.6512499999999,1678.25,0.012451779872064066,0.0,PN14\PN14-2.edf,PN14
EEG T4,uV,20480,3.81605224609375,65.19471767453487,65.30630495907134,-247.54812500000003,177.95374999999967,1707.875,0.009766101860442404,0.0,PN14\PN14-2.edf,PN14
EEG T6,uV,20480,-2.59281005859375,32.28860318205632,32.39253863852357,-121.02625,99.57874999999967,646.0,0.010791542555788857,0.0,PN14\PN14-2.edf,PN14
EEG Fc2,uV,20480,0.451654052734375,21.412579994279625,21.417342818257715,-47.875,79.30249999999978,352.5,0.022071390204599833,0.0,PN14\PN14-2.edf,PN14
EEG Fc6,uV,20480,-1.5486083984375,36.07358882797297,36.10681374618047,-103.450625,92.75,602.375,0.013086576492992823,0.0,PN14\PN14-2.edf,PN14
EEG Cp2,uV,20480,0.02208251953125,25.329297975066236,25.329307601025405,-79.5,77.20062499999995,300.625,0.020655305434835684,0.0,PN14\PN14-2.edf,PN14
EEG Cp6,uV,20480,-3.418408203125,37.5462652454243,37.70155896674498,-93.15125,127.65437499999962,933.375,0.012402949362761853,0.0,PN14\PN14-2.edf,PN14
EEG F10,uV,20480,-4.949285888671875,48.172699400574814,48.42627797328582,-155.70375,126.70062499999995,767.25,0.010596220518580009,0.0,PN14\PN14-2.edf,PN14
SPO2,%,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN14\PN14-2.edf,PN14
HR,bpm,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN14\PN14-2.edf,PN14
1,uV,20480,7.17642822265625,144.46537840483637,144.6435158577373,-623.9075,316.1512499999999,919.5,0.004004101762781386,0.0,PN14\PN14-2.edf,PN14
2,uV,20480,33.9898193359375,259.9034429843161,262.1165914122784,-495.3025,1286.3318749999994,2529.0,0.004394745837199082,0.0,PN14\PN14-2.edf,PN14
EEG FP2,uV,20480,-7.703302001953125,64.31309827644657,64.77279885607206,-235.52625,155.70062499999995,439.375,0.01577225450461448,0.0,PN14\PN14-2.edf,PN14
EEG P9,uV,20480,8.05450439453125,292.53957974802546,292.65044124380347,-1713.765625,1563.6774999999998,2629.0,0.0001953220372088481,0.0,PN14\PN14-2.edf,PN14
EEG P10,uV,20480,5.18800048828125,299.5628823980264,299.6078034025152,-1758.575625,1589.8056249999995,2704.25,0.00014649152790663608,0.0,PN14\PN14-2.edf,PN14
PLET,au,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN14\PN14-2.edf,PN14
61,uV,20480,5.7811767578125,313.89155905008045,313.9447926747555,-1930.44,1690.8631249999967,3222.125,0.00014649152790663608,0.0,PN14\PN14-2.edf,PN14
62,uV,20480,4.34005126953125,311.93097200108207,311.9611631895259,-1914.37375,1686.0712499999981,3267.875,0.00014649152790663608,0.0,PN14\PN14-2.edf,PN14
63,uV,20480,6.474090576171875,316.90152310891756,316.9676469255818,-1936.936875,1723.1299999999974,3307.0,0.0002441525465110601,0.0,PN14\PN14-2.edf,PN14
64,uV,20480,7.540057373046875,317.3189985652521,317.40856843450734,-1943.97375,1694.8149999999987,3358.5,0.00029298305581327216,0.0,PN14\PN14-2.edf,PN14
EEG T3,uV,20480,0.2921630859375,78.18704636695671,78.18759223084838,-344.311875,222.21624999999858,2648.625,0.008887152693002588,0.0,PN14\PN14-2.edf,PN14
EEG CZ,uV,20480,-1.568035888671875,20.309263410853596,20.369705860409464,-68.875,41.325624999999945,100.875,0.03300942428829533,0.0,PN14\PN14-2.edf,PN14
3,uV,20480,6.626739501953125,297.008976338991,297.08289365488895,-1687.213125,1576.2274999999954,2533.375,0.0001953220372088481,0.0,PN14\PN14-2.edf,PN14
23,uV,20480,6.633709716796875,293.8042979024991,293.8791785250993,-1688.606875,1557.6699999999983,2545.625,0.00029298305581327216,0.0,PN14\PN14-2.edf,PN14
33,uV,20480,9.512835693359374,323.4300438865591,323.56991104147863,-1828.05125,1709.9568749999994,2867.5,0.0001953220372088481,0.0,PN14\PN14-2.edf,PN14
31,uV,20480,5.888873291015625,295.0735276206946,295.1322847998139,-1698.513125,1564.3506249999978,2572.625,0.00014649152790663608,0.0,PN14\PN14-2.edf,PN14
A,uV,20480,-8366.39422922206,3348.2839742079545,9011.523620936583,-13313.225665674778,-2699.225134660839,13358.97566796362,0.4931393134430392,0.0,PN14\PN14-2.edf,PN14
B,uV,20480,4048.8458450321586,68.6142253070063,4049.4271926716565,3934.525197222887,4163.2752086671535,4178.5252094301395,0.7628302163191563,0.0,PN14\PN14-2.edf,PN14
C,uV,20480,7068.1092040924395,69.04538557564717,7068.446433711269,6938.775347524264,7182.775359731459,7198.025360494445,0.758191317935446,0.0,PN14\PN14-2.edf,PN14
D,uV,20480,6898.1461584798835,74.50485931027566,6898.5484993447435,6771.025339131826,7015.02535133902,7076.0253543908475,0.6919283168123443,0.0,PN14\PN14-2.edf,PN14
MK,uV,20480,8.0,0.0,8.0,8.0,8.0,8.0,1.0,0.0,PN14\PN14-2.edf,PN14
EEG Fp1,uV,20480,-3.40499267578125,38.39038539890693,38.54109062025529,-186.40125,63.325624999999945,209.0,0.02607549196738122,0.0,PN14\PN14-3.edf,PN14
EEG F3,uV,20480,-6.689849853515625,36.26274102560509,36.87465901879888,-81.575625,117.65124999999989,136.375,0.03349772938131745,0.0,PN14\PN14-3.edf,PN14
EEG C3,uV,20480,0.224267578125,16.898067099664654,16.899555250105465,-45.125,58.450624999999945,115.25,0.026466136041798916,0.0,PN14\PN14-3.edf,PN14
EEG P3,uV,20480,2.7916259765625,17.947639749786983,18.163450888560586,-50.200625,52.125,115.0,0.023487474974363983,0.0,PN14\PN14-3.edf,PN14
EEG O1,uV,20480,-0.934716796875,23.387947843159033,23.406618717890193,-61.825625,82.82562499999995,180.375,0.019874017286000294,0.0,PN14\PN14-3.edf,PN14
EEG F7,uV,20480,3.623687744140625,21.159488036751917,21.467534717439783,-57.825625,79.17749999999978,145.75,0.02319449191855071,0.0,PN14\PN14-3.edf,PN14
EEG T5,uV,20480,1.38011474609375,24.2512947241961,24.2905333929127,-53.325625,90.875,115.0,0.017481322330191906,0.0,PN14\PN14-3.edf,PN14
EEG Fc1,uV,20480,-0.163330078125,11.235762621054834,11.23694969247052,-39.95375,31.375,136.5,0.039064407441769616,0.0,PN14\PN14-3.edf,PN14
EEG Fc5,uV,20480,-1.272845458984375,18.43501371352793,18.47890327320374,-50.950625,64.82562499999995,125.5,0.025733678402265734,0.0,PN14\PN14-3.edf,PN14
EEG Cp1,uV,20480,0.910357666015625,15.649285189463665,15.67574170561764,-40.651250000000005,38.875,137.5,0.028175203867376337,0.0,PN14\PN14-3.edf,PN14
EEG Cp5,uV,20480,3.444183349609375,19.23885507261805,19.54471650986342,-46.875,61.450624999999945,133.0,0.022852678353435227,0.0,PN14\PN14-3.edf,PN14
EEG F9,uV,20480,-0.2409912109375,27.35853715153989,27.359598532068002,-60.575625,92.125,144.25,0.019776356267395868,0.0,PN14\PN14-3.edf,PN14
EEG Fz,uV,20480,-1.116448974609375,13.033766371486715,13.0814954855859,-46.276250000000005,27.375,142.75,0.041164119341764734,0.0,PN14\PN14-3.edf,PN14
EEG Pz,uV,20480,2.562774658203125,17.499317960279296,17.68598153973032,-47.476875,46.125,140.25,0.02631964451389228,0.0,PN14\PN14-3.edf,PN14
EEG F4,uV,20480,-4.336627197265625,19.438440213078174,19.91630722211019,-61.25,54.75,122.875,0.030323746276673665,0.0,PN14\PN14-3.edf,PN14
EEG C4,uV,20480,-0.674462890625,21.858953922679778,21.86935679860448,-65.700625,51.875,130.25,0.030177254748767028,0.0,PN14\PN14-3.edf,PN14
EEG P4,uV,20480,3.207489013671875,17.52628428342901,17.81736867655818,-47.825625,55.875,114.375,0.027003271644123247,0.0,PN14\PN14-3.edf,PN14
EEG O2,uV,20480,-0.354217529296875,21.10247549722848,21.105448163192115,-56.75,78.375,114.75,0.021338932565066655,0.0,PN14\PN14-3.edf,PN14
EEG F8,uV,20480,1.362335205078125,25.538137433961186,25.574448592430784,-137.95375,59.0,197.625,0.023829288539479465,0.0,PN14\PN14-3.edf,PN14
EEG T4,uV,20480,3.03079833984375,17.98203162193588,18.235657373100143,-51.200625,67.32562499999995,132.25,0.023292152937155135,0.0,PN14\PN14-3.edf,PN14
EEG T6,uV,20480,0.6144775390625,20.951092305519953,20.96010141770382,-53.200625,67.375,142.125,0.018164949460422873,0.0,PN14\PN14-3.edf,PN14
EEG Fc2,uV,20480,-1.715057373046875,12.643218498057694,12.759012335697097,-55.575625,28.0,141.375,0.035646271790614775,0.0,PN14\PN14-3.edf,PN14
EEG Fc6,uV,20480,2.428271484375,18.928343890371274,19.083466792854605,-61.0,57.5,141.125,0.026710288588309976,0.0,PN14\PN14-3.edf,PN14
EEG Cp2,uV,20480,2.40723876953125,15.82529367276385,16.00733326706088,-42.526250000000005,48.25,137.75,0.029786610674349335,0.0,PN14\PN14-3.edf,PN14
EEG Cp6,uV,20480,1.30933837890625,19.16005214075313,19.204738087952553,-54.950625,61.875,141.5,0.02446408516040822,0.0,PN14\PN14-3.edf,PN14
EEG F10,uV,20480,-4.506988525390625,28.678188632722584,29.030181687719793,-95.77625,94.42749999999978,186.875,0.02197372918599541,0.0,PN14\PN14-3.edf,PN14
SPO2,%,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN14\PN14-3.edf,PN14
HR,bpm,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN14\PN14-3.edf,PN14
1,uV,20480,11.70819091796875,151.05857965084778,151.51163724514078,-755.0300000000001,516.2268749999998,1606.375,0.008887152693002588,0.0,PN14\PN14-3.edf,PN14
2,uV,20480,-2.661444091796875,1159.6879197527685,1159.6909737103058,-4096.0,4076.125,4096.0,0.03496264466038381,0.005322265625,PN14\PN14-3.edf,PN14
EEG FP2,uV,20480,-5.69052734375,33.70971721596759,34.18665143342455,-127.5,59.700624999999945,146.125,0.02636847502319449,0.0,PN14\PN14-3.edf,PN14
EEG P9,uV,20480,-0.15068359375,223.22502277998754,223.22507363795714,-693.50625,667.6543749999996,1155.0,0.00029298305581327216,0.0,PN14\PN14-3.edf,PN14
EEG P10,uV,20480,-3.912847900390625,229.15293748325195,229.18634151252292,-715.7825,688.0093749999992,1161.25,0.0001953220372088481,0.0,PN14\PN14-3.edf,PN14
PLET,au,20480,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,PN14\PN14-3.edf,PN14
61,uV,20480,0.842974853515625,229.41751137874354,229.4190600927037,-724.358125,694.8549999999996,1191.75,9.766101860442404e-05,0.0,PN14\PN14-3.edf,PN14
62,uV,20480,-0.70389404296875,226.1138609306241,226.11495654152856,-709.128125,691.1543749999996,1180.5,0.0004394745837199082,0.0,PN14\PN14-3.edf,PN14
63,uV,20480,0.53486328125,231.5524480162491,231.55306575609694,-726.5125,707.1006249999978,1182.875,0.0002441525465110601,0.0,PN14\PN14-3.edf,PN14
64,uV,20480,0.415338134765625,227.87983110110926,227.88020960240553,-713.430625,705.5062499999995,1190.125,0.00034181356511548414,0.0,PN14\PN14-3.edf,PN14
EEG T3,uV,20480,-0.520867919921875,23.503754534523353,23.509525316542035,-60.625,78.07562499999995,124.75,0.02055764441623126,0.0,PN14\PN14-3.edf,PN14
EEG CZ,uV,20480,0.684906005859375,11.535531364951522,11.555846144209543,-31.700625000000002,35.950624999999945,140.375,0.036183407392939106,0.0,PN14\PN14-3.edf,PN14
3,uV,20480,-2.910699462890625,233.44545816328423,233.46360339125445,-725.61125,701.6543749999996,1204.375,0.0002441525465110601,0.0,PN14\PN14-3.edf,PN14
23,uV,20480,-1.30411376953125,226.03969037048864,226.04345231727075,-690.7825,673.1312499999995,1154.25,0.00034181356511548414,0.0,PN14\PN14-3.edf,PN14
33,uV,20480,-0.5614990234375,244.21416130758166,244.21480680810254,-786.19,760.6512499999999,1280.875,0.00034181356511548414,0.0,PN14\PN14-3.edf,PN14
31,uV,20480,0.451593017578125,226.43012769847672,226.43057802735478,-703.20375,683.8318749999994,1164.375,0.0002441525465110601,0.0,PN14\PN14-3.edf,PN14
A,uV,20480,33914.040027163486,37351.013376389106,50450.57295221972,-19733.475986877223,91854.74459583427,103913.5301991303,0.12056252746716148,0.0,PN14\PN14-3.edf,PN14
B,uV,20480,5616.424548945734,110.90725405143347,5617.519482209344,5368.025268940313,5825.525291828846,5856.02529335476,0.7315786903657405,0.0,PN14\PN14-3.edf,PN14
C,uV,20480,8649.546941902507,111.10601054157786,8650.26050739245,8402.775420767546,8845.025442893151,8875.525444419065,0.7446652668587334,0.0,PN14\PN14-3.edf,PN14
D,uV,20480,8495.457896107562,112.2681007111123,8496.199679325668,8219.77541161218,8692.52543526364,8753.525438315468,0.6809902827286488,0.0,PN14\PN14-3.edf,PN14
